------------------------------------------------------------------- 
Name: 42 
Date: 2018-04-13 
Number of Terminations: 60 
Number of Bifurcations: 71 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
182 	  19 	 0.00 
 82 	  20 	 0.79 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
257 	  30 	 0.79 
NaN 	 NaN 	 NaN 
261 	  35 	 0.00 
199 	  41 	 -0.52 
264 	  50 	 0.00 
182 	  51 	 3.14 
265 	  65 	 -1.57 
165 	  70 	 0.52 
199 	  70 	 2.62 
 63 	  75 	 1.57 
178 	  79 	 3.14 
 88 	  85 	 1.05 
NaN 	 NaN 	 NaN 
 59 	  91 	 1.05 
274 	  91 	 0.00 
218 	  98 	 2.62 
NaN 	 NaN 	 NaN 
243 	 107 	 -1.05 
 82 	 112 	 -2.09 
102 	 116 	 1.05 
167 	 119 	 -2.36 
 51 	 120 	 1.05 
131 	 143 	 1.05 
143 	 143 	 1.05 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
139 	 150 	 -2.09 
153 	 157 	 -2.36 
148 	 162 	 1.05 
200 	 162 	 2.09 
183 	 166 	 -1.57 
143 	 168 	 1.05 
 45 	 170 	 1.57 
NaN 	 NaN 	 NaN 
153 	 186 	 -2.09 
181 	 187 	 1.05 
246 	 187 	 1.05 
173 	 189 	 1.57 
148 	 192 	 0.79 
161 	 192 	 -2.09 
247 	 193 	 -1.57 
109 	 194 	 1.05 
168 	 199 	 -2.09 
224 	 203 	 1.05 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
241 	 220 	 -2.09 
100 	 224 	 0.79 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
153 	 249 	 0.00 
150 	 264 	 -1.57 
144 	 266 	 -1.57 
223 	 269 	 1.57 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
175 	  11 	 -2.62 	 	 NaN 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 NaN 	 	 0.00 
195 	  18 	 3.14 	 	 1.57 	 	 -0.52 
154 	  19 	 -2.62 	 	 1.57 	 	 0.52 
225 	  26 	 3.14 	 	 -1.05 	 	 0.79 
204 	  28 	 3.14 	 	 1.57 	 	 -0.52 
247 	  42 	 -2.36 	 	 2.09 	 	 -0.79 
248 	  56 	 2.62 	 	 0.79 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
265 	  79 	 2.36 	 	 -1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
261 	  90 	 2.36 	 	 0.79 	 	 -0.79 
239 	  91 	 -2.62 	 	 1.57 	 	 -0.79 
211 	  99 	 -2.62 	 	 2.09 	 	 -0.79 
260 	 107 	 2.09 	 	 0.52 	 	 -0.79 
167 	 111 	 -2.62 	 	 1.05 	 	 -0.52 
265 	 112 	 2.62 	 	 1.05 	 	 -1.05 
249 	 117 	 2.09 	 	 -1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
232 	 120 	 -2.36 	 	 2.09 	 	 -1.05 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
102 	 124 	 -2.36 	 	 1.05 	 	 0.00 
227 	 124 	 2.36 	 	 -1.57 	 	 0.52 
269 	 128 	 3.14 	 	 1.05 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
256 	 135 	 2.09 	 	 -2.09 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
171 	 145 	 3.14 	 	 1.05 	 	 -0.52 
169 	 157 	 2.62 	 	 -1.57 	 	 0.52 
186 	 159 	 2.36 	 	 -1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
155 	 174 	 2.36 	 	 -1.57 	 	 0.52 
166 	 179 	 -2.62 	 	 1.05 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 44 	 197 	 3.14 	 	 -1.57 	 	 0.79 
260 	 199 	 2.62 	 	 0.00 	 	 -0.52 
147 	 216 	 -2.62 	 	 1.57 	 	 0.00 
248 	 223 	 -2.36 	 	 2.09 	 	 -0.52 
158 	 224 	 -2.36 	 	 1.57 	 	 -0.52 
256 	 227 	 2.62 	 	 2.09 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
240 	 231 	 -2.09 	 	 1.57 	 	 0.00 
 45 	 233 	 -2.62 	 	 0.79 	 	 -0.79 
255 	 235 	 3.14 	 	 -1.57 	 	 -0.52 
 53 	 236 	 -2.36 	 	 2.09 	 	 0.52 
104 	 242 	 -2.62 	 	 1.05 	 	 -0.52 
256 	 242 	 2.62 	 	 2.09 	 	 -0.79 
 51 	 248 	 2.09 	 	 -2.09 	 	 0.79 
250 	 248 	 2.36 	 	 -2.62 	 	 0.00 
261 	 248 	 3.14 	 	 2.09 	 	 0.00 
 50 	 255 	 -2.36 	 	 1.57 	 	 0.00 
202 	 256 	 -2.62 	 	 1.05 	 	 -0.79 
 72 	 259 	 2.09 	 	 -2.09 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 96 	 266 	 -2.62 	 	 -1.57 	 	 0.52 
158 	 267 	 -2.62 	 	 1.05 	 	 -0.52 
229 	 267 	 2.36 	 	 -1.57 	 	 0.00 
247 	 267 	 3.14 	 	 2.09 	 	 -0.52 
 87 	 270 	 -2.36 	 	 1.57 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
144 	 272 	 3.14 	 	 1.57 	 	 0.52 
187 	 272 	 3.14 	 	 -1.57 	 	 0.52 
 98 	 275 	 -2.09 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
178 	 277 	 3.14 	 	 0.79 	 	 -0.79 
146 	 283 	 2.62 	 	 -1.05 	 	 0.52 
140 	 284 	 2.62 	 	 -1.57 	 	 0.52 
193 	 284 	 -2.36 	 	 1.05 	 	 0.00 
