------------------------------------------------------------------- 
Name: 111 
Date: 2018-04-19 
Number of Terminations: 28 
Number of Bifurcations: 91 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
253 	  30 	 2.36 
NaN 	 NaN 	 NaN 
266 	  41 	 1.57 
 68 	  67 	 1.05 
 63 	  84 	 1.05 
 57 	 101 	 1.05 
161 	 111 	 -2.62 
 57 	 113 	 0.79 
198 	 115 	 3.14 
 50 	 135 	 1.05 
 48 	 149 	 1.05 
 45 	 162 	 1.05 
 46 	 173 	 0.79 
 68 	 182 	 -2.09 
 45 	 184 	 0.52 
 45 	 195 	 0.79 
180 	 201 	 -1.05 
 46 	 205 	 0.79 
176 	 208 	 -1.57 
NaN 	 NaN 	 NaN 
 46 	 216 	 0.79 
178 	 216 	 -1.57 
201 	 225 	 1.05 
 87 	 231 	 1.05 
115 	 233 	 -1.57 
 39 	 246 	 -2.62 
184 	 265 	 -1.57 
 41 	 269 	 -2.36 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
182 	  17 	 2.62 	 	 NaN 	 	 -0.79 
223 	  19 	 3.14 	 	 NaN 	 	 -0.79 
162 	  20 	 -2.62 	 	 NaN 	 	 0.00 
199 	  27 	 3.14 	 	 1.57 	 	 -0.52 
180 	  35 	 2.36 	 	 3.14 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
171 	  44 	 -2.62 	 	 0.79 	 	 -0.52 
178 	  44 	 2.36 	 	 -2.62 	 	 0.52 
246 	  45 	 3.14 	 	 -2.09 	 	 0.00 
123 	  46 	 3.14 	 	 -2.62 	 	 1.57 
 81 	  50 	 2.36 	 	 -1.57 	 	 0.79 
251 	  51 	 -2.36 	 	 1.57 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
155 	  59 	 3.14 	 	 -2.09 	 	 0.52 
149 	  62 	 -2.36 	 	 1.05 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
188 	  71 	 3.14 	 	 0.79 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
194 	  73 	 -2.62 	 	 2.09 	 	 -0.52 
232 	  75 	 -2.62 	 	 1.57 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
165 	  82 	 3.14 	 	 -2.09 	 	 0.52 
159 	  85 	 3.14 	 	 1.05 	 	 0.00 
140 	  87 	 2.62 	 	 -2.09 	 	 0.79 
228 	  87 	 2.36 	 	 -1.57 	 	 0.79 
215 	  89 	 2.36 	 	 -1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
134 	  90 	 -2.36 	 	 1.05 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
160 	  94 	 -2.62 	 	 1.05 	 	 -0.52 
206 	  98 	 3.14 	 	 1.57 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
101 	 107 	 -2.62 	 	 1.57 	 	 -0.52 
155 	 107 	 -2.62 	 	 1.05 	 	 0.00 
106 	 111 	 2.36 	 	 -2.36 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
209 	 118 	 2.36 	 	 -1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
213 	 126 	 2.62 	 	 1.05 	 	 -0.79 
267 	 130 	 2.09 	 	 -1.57 	 	 0.00 
149 	 134 	 2.09 	 	 -1.57 	 	 0.00 
111 	 136 	 -2.62 	 	 -1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
191 	 140 	 3.14 	 	 1.05 	 	 -0.52 
137 	 148 	 -2.62 	 	 -1.05 	 	 0.79 
262 	 148 	 2.09 	 	 -1.57 	 	 0.00 
124 	 156 	 3.14 	 	 -2.36 	 	 1.05 
270 	 158 	 3.14 	 	 -1.57 	 	 0.79 
193 	 167 	 3.14 	 	 1.05 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
205 	 180 	 2.09 	 	 -2.09 	 	 0.00 
266 	 184 	 2.09 	 	 -1.57 	 	 0.00 
209 	 188 	 2.62 	 	 1.05 	 	 -1.05 
151 	 191 	 2.09 	 	 -2.09 	 	 0.52 
 74 	 200 	 -2.36 	 	 1.05 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 80 	 203 	 3.14 	 	 -1.57 	 	 0.52 
257 	 204 	 2.09 	 	 -1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
263 	 215 	 3.14 	 	 2.09 	 	 0.00 
251 	 216 	 2.36 	 	 -2.09 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
254 	 228 	 3.14 	 	 1.57 	 	 -0.52 
