------------------------------------------------------------------- 
Name: 4 
Date: 2018-04-13 
Number of Terminations: 53 
Number of Bifurcations: 69 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
149 	  18 	 0.79 
130 	  22 	 3.14 
156 	  23 	 3.14 
NaN 	 NaN 	 NaN 
 85 	  25 	 0.52 
139 	  29 	 0.00 
258 	  29 	 0.00 
165 	  30 	 3.14 
261 	  35 	 0.00 
222 	  37 	 2.62 
 79 	  41 	 0.79 
154 	  41 	 0.52 
110 	  43 	 0.79 
102 	  44 	 -2.62 
209 	  47 	 3.14 
161 	  48 	 0.00 
153 	  50 	 -2.62 
264 	  57 	 0.00 
 71 	  59 	 1.05 
209 	  66 	 3.14 
NaN 	 NaN 	 NaN 
 67 	  73 	 0.79 
264 	  76 	 -2.09 
177 	  79 	 -2.62 
204 	  86 	 2.62 
210 	  87 	 0.00 
 84 	  88 	 -2.36 
268 	  89 	 -1.57 
 60 	  92 	 0.79 
212 	 103 	 -0.52 
NaN 	 NaN 	 NaN 
247 	 110 	 0.00 
 52 	 122 	 1.05 
NaN 	 NaN 	 NaN 
254 	 125 	 -1.05 
145 	 133 	 -2.62 
 50 	 138 	 1.57 
223 	 151 	 -0.52 
196 	 153 	 3.14 
 95 	 154 	 -2.36 
 55 	 155 	 1.05 
 48 	 156 	 1.05 
206 	 156 	 -0.79 
211 	 161 	 2.36 
225 	 163 	 2.62 
 65 	 164 	 -2.09 
 48 	 171 	 1.05 
189 	 177 	 -2.62 
 43 	 189 	 1.05 
143 	 189 	 1.05 
222 	 196 	 2.09 
226 	 202 	 -1.57 
 43 	 214 	 0.00 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
NaN 	 NaN 	 NaN 	 	 NaN 	 	 0.00 
128 	  12 	 3.14 	 	 NaN 	 	 -0.52 
135 	  12 	 -2.36 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
208 	  18 	 3.14 	 	 1.05 	 	 -1.05 
 93 	  20 	 -2.36 	 	 1.57 	 	 0.52 
216 	  33 	 -2.62 	 	 1.05 	 	 -0.79 
151 	  34 	 -2.62 	 	 -1.57 	 	 0.52 
239 	  41 	 3.14 	 	 1.05 	 	 -0.79 
229 	  48 	 -2.62 	 	 1.57 	 	 -0.52 
247 	  60 	 3.14 	 	 1.05 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
231 	  73 	 3.14 	 	 1.57 	 	 -0.52 
258 	  79 	 2.62 	 	 -1.57 	 	 0.00 
243 	  80 	 2.62 	 	 1.05 	 	 -0.79 
227 	  83 	 2.62 	 	 -1.57 	 	 0.00 
255 	  86 	 3.14 	 	 0.79 	 	 -0.79 
225 	  90 	 3.14 	 	 1.57 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
185 	 106 	 2.62 	 	 -1.57 	 	 0.52 
186 	 131 	 2.36 	 	 -2.09 	 	 0.52 
262 	 153 	 3.14 	 	 2.09 	 	 0.00 
160 	 170 	 3.14 	 	 -1.05 	 	 0.79 
 81 	 171 	 2.36 	 	 -2.09 	 	 0.52 
169 	 173 	 -2.09 	 	 1.05 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
166 	 179 	 -2.36 	 	 1.05 	 	 -0.52 
182 	 182 	 2.62 	 	 -2.09 	 	 0.79 
