------------------------------------------------------------------- 
Name: 65 
Date: 2018-04-14 
Number of Terminations: 61 
Number of Bifurcations: 80 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
239 	  16 	 2.09 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
 74 	  35 	 1.57 
212 	  35 	 -0.79 
189 	  36 	 3.14 
196 	  36 	 0.52 
197 	  55 	 -0.52 
265 	  63 	 1.57 
NaN 	 NaN 	 NaN 
226 	  77 	 2.09 
213 	  82 	 2.62 
273 	  86 	 2.09 
222 	  87 	 -1.05 
108 	  89 	 1.05 
246 	  91 	 2.09 
 70 	  93 	 1.05 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
 56 	 113 	 1.05 
 42 	 120 	 -2.62 
152 	 131 	 1.05 
172 	 134 	 -1.57 
227 	 143 	 -1.05 
 51 	 147 	 1.05 
202 	 153 	 2.09 
175 	 159 	 -2.09 
168 	 162 	 1.05 
203 	 163 	 -1.57 
 52 	 164 	 1.05 
222 	 167 	 1.57 
167 	 168 	 -2.09 
221 	 175 	 -1.05 
232 	 178 	 1.05 
246 	 180 	 2.09 
152 	 182 	 1.57 
226 	 186 	 -2.09 
189 	 187 	 1.57 
234 	 188 	 -1.05 
216 	 191 	 -2.09 
129 	 193 	 1.05 
117 	 196 	 1.05 
129 	 200 	 -2.36 
117 	 203 	 -2.09 
NaN 	 NaN 	 NaN 
 63 	 208 	 1.57 
 70 	 211 	 1.05 
 93 	 212 	 -2.36 
185 	 213 	 2.62 
 56 	 214 	 -1.05 
168 	 214 	 0.79 
199 	 215 	 -2.09 
155 	 219 	 0.79 
 47 	 223 	 0.00 
182 	 223 	 -2.62 
156 	 225 	 -2.36 
168 	 225 	 -2.62 
123 	 229 	 1.05 
110 	 233 	 0.52 
125 	 235 	 -2.36 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
155 	  14 	 -2.62 	 	 NaN 	 	 0.52 
231 	  16 	 3.14 	 	 NaN 	 	 -0.79 
207 	  17 	 3.14 	 	 NaN 	 	 0.00 
135 	  20 	 3.14 	 	 NaN 	 	 -0.79 
118 	  26 	 -2.62 	 	 1.05 	 	 -0.52 
123 	  30 	 2.36 	 	 -2.36 	 	 0.79 
 82 	  37 	 -2.09 	 	 1.57 	 	 0.00 
232 	  37 	 3.14 	 	 1.57 	 	 -0.79 
247 	  38 	 2.62 	 	 -1.05 	 	 0.79 
 88 	  39 	 3.14 	 	 -1.57 	 	 0.79 
 77 	  46 	 -2.36 	 	 2.09 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 83 	  47 	 3.14 	 	 -1.05 	 	 0.79 
244 	  49 	 2.36 	 	 -2.36 	 	 -0.52 
251 	  50 	 3.14 	 	 1.57 	 	 -1.05 
239 	  54 	 2.62 	 	 -1.05 	 	 0.79 
260 	  67 	 2.36 	 	 -2.62 	 	 -0.79 
165 	  68 	 -2.62 	 	 1.57 	 	 -0.52 
253 	  71 	 2.36 	 	 -1.05 	 	 0.52 
150 	  78 	 3.14 	 	 -1.57 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
145 	  82 	 -2.36 	 	 1.05 	 	 -0.52 
162 	  82 	 -2.62 	 	 1.57 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
156 	  98 	 -2.36 	 	 1.05 	 	 0.00 
263 	 100 	 3.14 	 	 1.05 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
182 	 102 	 3.14 	 	 0.52 	 	 -0.79 
188 	 105 	 3.14 	 	 1.57 	 	 -0.52 
252 	 106 	 3.14 	 	 1.57 	 	 -0.79 
263 	 109 	 3.14 	 	 1.57 	 	 -1.05 
