------------------------------------------------------------------- 
Name: 8 
Date: 2018-04-13 
Number of Terminations: 58 
Number of Bifurcations: 71 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
228 	  23 	 2.62 
235 	  28 	 -0.79 
190 	  32 	 3.14 
146 	  34 	 0.52 
261 	  35 	 0.00 
NaN 	 NaN 	 NaN 
 77 	  41 	 0.79 
114 	  42 	 3.14 
245 	  42 	 -2.09 
135 	  45 	 0.00 
264 	  48 	 0.79 
119 	  49 	 3.14 
 75 	  52 	 0.52 
218 	  52 	 0.00 
106 	  56 	 0.52 
 97 	  57 	 -2.36 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
215 	  61 	 2.62 
 67 	  69 	 0.79 
202 	  70 	 3.14 
176 	  75 	 3.14 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
110 	  80 	 0.52 
 64 	  81 	 0.79 
104 	  84 	 -2.62 
178 	  84 	 3.14 
256 	  85 	 3.14 
185 	  86 	 -0.52 
 61 	  96 	 1.05 
169 	 100 	 3.14 
 57 	 111 	 1.05 
187 	 118 	 3.14 
194 	 120 	 -0.52 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
NaN 	 NaN 	 NaN 
241 	 149 	 -1.05 
253 	 151 	 2.09 
 49 	 153 	 1.05 
NaN 	 NaN 	 NaN 
258 	 156 	 -1.05 
 48 	 166 	 1.05 
NaN 	 NaN 	 NaN 
210 	 176 	 -0.52 
181 	 177 	 3.14 
238 	 180 	 2.09 
192 	 181 	 -0.52 
197 	 186 	 2.09 
 48 	 187 	 1.05 
211 	 188 	 2.62 
 45 	 204 	 1.05 
NaN 	 NaN 	 NaN 
183 	 207 	 -0.79 
129 	 212 	 1.05 
246 	 219 	 1.57 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
180 	  15 	 3.14 	 	 NaN 	 	 0.52 
 97 	  20 	 3.14 	 	 NaN 	 	 0.79 
116 	  20 	 -2.62 	 	 1.57 	 	 0.00 
131 	  20 	 2.36 	 	 -2.36 	 	 0.00 
180 	  22 	 3.14 	 	 1.57 	 	 0.00 
204 	  26 	 3.14 	 	 1.05 	 	 -0.79 
 99 	  27 	 2.36 	 	 -2.36 	 	 0.00 
125 	  27 	 3.14 	 	 1.05 	 	 -0.79 
180 	  32 	 3.14 	 	 -1.57 	 	 0.52 
 89 	  33 	 -2.36 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
209 	  56 	 3.14 	 	 1.05 	 	 -0.79 
244 	  61 	 2.36 	 	 -2.09 	 	 0.00 
250 	  82 	 3.14 	 	 0.79 	 	 -0.52 
237 	  95 	 3.14 	 	 1.57 	 	 -0.79 
 69 	  99 	 -2.62 	 	 1.05 	 	 -0.52 
193 	  99 	 2.62 	 	 -1.57 	 	 0.52 
214 	 104 	 3.14 	 	 1.57 	 	 -0.79 
190 	 107 	 -2.62 	 	 1.05 	 	 -0.52 
253 	 107 	 2.62 	 	 0.79 	 	 -0.79 
219 	 117 	 2.62 	 	 -1.57 	 	 0.00 
112 	 122 	 -2.62 	 	 0.79 	 	 -0.79 
217 	 124 	 3.14 	 	 1.05 	 	 -0.52 
238 	 125 	 2.36 	 	 -2.36 	 	 -0.52 
225 	 127 	 3.14 	 	 1.05 	 	 -0.52 
116 	 128 	 -2.36 	 	 2.09 	 	 0.52 
183 	 130 	 2.62 	 	 -2.09 	 	 0.00 
259 	 140 	 2.62 	 	 0.79 	 	 -0.79 
144 	 153 	 -2.62 	 	 -1.05 	 	 0.79 
173 	 154 	 2.36 	 	 -2.09 	 	 0.52 
147 	 160 	 -2.36 	 	 1.57 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 84 	 166 	 3.14 	 	 1.05 	 	 -1.05 
135 	 178 	 -2.36 	 	 2.09 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 71 	 188 	 2.36 	 	 -2.36 	 	 0.79 
146 	 194 	 3.14 	 	 -1.05 	 	 0.79 
168 	 197 	 -2.62 	 	 -1.05 	 	 0.52 
258 	 198 	 2.36 	 	 0.79 	 	 -0.79 
167 	 207 	 2.36 	 	 -2.09 	 	 0.52 
 49 	 212 	 -2.62 	 	 1.05 	 	 -0.79 
 84 	 215 	 -2.36 	 	 1.57 	 	 0.52 
170 	 222 	 3.14 	 	 1.05 	 	 -1.05 
 73 	 225 	 2.36 	 	 -2.36 	 	 0.52 
182 	 229 	 -2.62 	 	 1.57 	 	 -0.79 
 52 	 233 	 -2.36 	 	 2.09 	 	 0.79 
163 	 234 	 -2.36 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
169 	 236 	 2.62 	 	 -1.05 	 	 0.79 
 52 	 240 	 -2.09 	 	 1.57 	 	 0.00 
169 	 242 	 -2.62 	 	 1.57 	 	 -1.05 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 50 	 249 	 2.62 	 	 -1.57 	 	 1.05 
140 	 251 	 3.14 	 	 -1.57 	 	 0.79 
174 	 254 	 -2.62 	 	 1.57 	 	 0.00 
141 	 258 	 -2.62 	 	 1.57 	 	 0.00 
 50 	 259 	 -2.36 	 	 1.57 	 	 0.00 
108 	 259 	 -2.62 	 	 1.57 	 	 0.00 
132 	 259 	 -2.62 	 	 1.57 	 	 0.00 
162 	 259 	 -2.62 	 	 0.52 	 	 -0.79 
234 	 261 	 2.62 	 	 -1.05 	 	 0.52 
 98 	 265 	 3.14 	 	 -1.05 	 	 0.79 
239 	 267 	 2.36 	 	 0.79 	 	 -0.79 
137 	 269 	 3.14 	 	 -1.57 	 	 0.52 
183 	 272 	 -2.62 	 	 1.57 	 	 -0.52 
 99 	 273 	 -2.36 	 	 1.57 	 	 0.00 
153 	 276 	 -2.62 	 	 0.79 	 	 -0.52 
178 	 284 	 2.62 	 	 -1.57 	 	 0.00 
