------------------------------------------------------------------- 
Name: 21 
Date: 2018-04-13 
Number of Terminations: 45 
Number of Bifurcations: 84 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
260 	  28 	 0.00 
179 	  32 	 -0.52 
119 	  37 	 -2.62 
 85 	  40 	 -1.57 
263 	  43 	 -0.79 
233 	  46 	 -0.79 
 83 	  49 	 0.79 
266 	  49 	 0.52 
NaN 	 NaN 	 NaN 
137 	  56 	 0.00 
220 	  58 	 2.36 
129 	  61 	 -2.62 
226 	  61 	 -1.05 
 76 	  63 	 0.79 
154 	  66 	 0.00 
147 	  67 	 3.14 
135 	  69 	 -2.62 
 71 	  77 	 1.05 
202 	  79 	 3.14 
 87 	  85 	 0.79 
148 	  87 	 -2.62 
210 	  87 	 -0.79 
 64 	  93 	 1.05 
 61 	 106 	 0.52 
 94 	 108 	 -2.36 
NaN 	 NaN 	 NaN 
249 	 115 	 -1.05 
 60 	 118 	 1.05 
 55 	 134 	 1.05 
 54 	 150 	 1.05 
 61 	 152 	 1.05 
 65 	 157 	 0.79 
NaN 	 NaN 	 NaN 
 53 	 164 	 1.05 
 61 	 164 	 -2.09 
 68 	 166 	 1.57 
 64 	 171 	 -2.09 
 54 	 176 	 1.05 
 53 	 190 	 1.05 
151 	 208 	 -2.36 
 50 	 219 	 0.79 
 54 	 226 	 0.79 
158 	 226 	 -1.57 
230 	 265 	 2.09 
233 	 272 	 -1.05 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
NaN 	 NaN 	 NaN 	 	 NaN 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 NaN 	 	 0.00 
136 	  16 	 -2.62 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
114 	  22 	 -2.36 	 	 1.57 	 	 0.00 
168 	  23 	 -2.62 	 	 1.57 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
219 	  25 	 3.14 	 	 1.57 	 	 -0.79 
196 	  27 	 3.14 	 	 1.57 	 	 -0.52 
172 	  32 	 3.14 	 	 1.05 	 	 -1.05 
217 	  34 	 2.36 	 	 -2.36 	 	 -0.52 
173 	  38 	 3.14 	 	 1.57 	 	 0.00 
157 	  39 	 3.14 	 	 -1.57 	 	 0.00 
148 	  41 	 2.62 	 	 -1.57 	 	 0.52 
158 	  45 	 -2.62 	 	 1.57 	 	 0.00 
271 	  45 	 3.14 	 	 -2.09 	 	 0.00 
149 	  47 	 3.14 	 	 1.57 	 	 0.00 
223 	  47 	 2.62 	 	 1.05 	 	 -0.79 
209 	  48 	 3.14 	 	 1.05 	 	 -0.79 
248 	  59 	 3.14 	 	 -1.05 	 	 0.52 
269 	  60 	 2.36 	 	 -2.36 	 	 0.00 
252 	  68 	 3.14 	 	 1.05 	 	 -0.52 
245 	  69 	 2.62 	 	 -1.05 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
126 	  80 	 -2.62 	 	 0.79 	 	 -0.79 
255 	  81 	 2.36 	 	 -1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
183 	 102 	 3.14 	 	 0.79 	 	 -0.52 
259 	 102 	 2.36 	 	 -1.05 	 	 0.52 
238 	 110 	 2.36 	 	 -1.05 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
257 	 112 	 2.62 	 	 -1.57 	 	 0.52 
228 	 130 	 3.14 	 	 1.57 	 	 -0.79 
266 	 130 	 3.14 	 	 2.09 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
162 	 134 	 2.62 	 	 -2.09 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
257 	 144 	 2.36 	 	 -1.57 	 	 0.00 
177 	 145 	 3.14 	 	 0.79 	 	 -0.79 
 96 	 152 	 2.36 	 	 -1.57 	 	 0.79 
251 	 159 	 3.14 	 	 1.57 	 	 -0.79 
244 	 160 	 2.36 	 	 -1.05 	 	 0.00 
226 	 161 	 2.09 	 	 -1.57 	 	 0.00 
232 	 161 	 3.14 	 	 1.57 	 	 -0.79 
160 	 162 	 2.62 	 	 -2.09 	 	 0.52 
194 	 163 	 3.14 	 	 1.05 	 	 -1.05 
268 	 176 	 3.14 	 	 -2.09 	 	 0.79 
193 	 179 	 3.14 	 	 1.57 	 	 -1.05 
152 	 180 	 3.14 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
271 	 197 	 3.14 	 	 1.57 	 	 -0.79 
127 	 205 	 2.09 	 	 -2.09 	 	 0.00 
 57 	 206 	 2.36 	 	 -1.57 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
203 	 212 	 -2.62 	 	 1.57 	 	 -0.79 
197 	 214 	 2.36 	 	 -2.09 	 	 0.00 
 82 	 215 	 2.09 	 	 -2.09 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
112 	 224 	 -2.36 	 	 2.09 	 	 0.00 
251 	 226 	 3.14 	 	 1.57 	 	 -0.52 
238 	 229 	 2.36 	 	 -2.09 	 	 0.00 
147 	 235 	 -2.36 	 	 1.57 	 	 -0.52 
210 	 236 	 -2.62 	 	 1.57 	 	 -0.79 
204 	 237 	 2.36 	 	 -2.09 	 	 0.00 
249 	 237 	 2.36 	 	 -1.57 	 	 0.52 
 70 	 246 	 -2.62 	 	 1.57 	 	 -0.52 
138 	 248 	 -2.62 	 	 1.57 	 	 -0.52 
104 	 249 	 -2.62 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
162 	 255 	 3.14 	 	 1.57 	 	 -0.79 
 94 	 257 	 -2.36 	 	 0.79 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
173 	 266 	 3.14 	 	 1.05 	 	 -0.79 
 52 	 267 	 -2.09 	 	 1.57 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 95 	 272 	 -2.09 	 	 1.57 	 	 0.00 
190 	 274 	 2.62 	 	 1.05 	 	 -0.79 
110 	 275 	 -2.62 	 	 -1.57 	 	 0.52 
131 	 275 	 3.14 	 	 -1.05 	 	 0.79 
235 	 279 	 3.14 	 	 1.57 	 	 -0.79 
202 	 286 	 2.62 	 	 -1.05 	 	 0.52 
165 	 287 	 2.09 	 	 -2.09 	 	 -0.52 
