------------------------------------------------------------------- 
Name: 68 
Date: 2018-04-14 
Number of Terminations: 54 
Number of Bifurcations: 74 
------------------------------------------------------------------- 
------------------------------------------------------------------- 
Terminations : 
------------------------------------------------------------------- 
X          Y     Angle 
 72 	  32 	 1.05 
193 	  33 	 -1.05 
177 	  51 	 -0.52 
 64 	  57 	 1.05 
273 	  63 	 0.00 
 63 	  71 	 1.05 
201 	  77 	 2.09 
NaN 	 NaN 	 NaN 
195 	  87 	 -0.79 
219 	  95 	 2.36 
 56 	  96 	 1.05 
277 	  99 	 -0.79 
225 	 106 	 2.62 
243 	 113 	 -1.05 
123 	 119 	 1.05 
 52 	 123 	 1.05 
 40 	 138 	 2.36 
193 	 141 	 -1.57 
 49 	 147 	 1.05 
 34 	 166 	 -1.57 
 46 	 167 	 1.05 
 74 	 175 	 1.57 
157 	 177 	 2.09 
196 	 178 	 2.36 
151 	 179 	 1.05 
177 	 180 	 1.57 
204 	 180 	 1.05 
 72 	 181 	 -2.09 
261 	 183 	 1.57 
185 	 184 	 -2.09 
252 	 184 	 1.57 
268 	 185 	 2.09 
193 	 186 	 -1.05 
240 	 186 	 1.57 
252 	 191 	 -1.05 
243 	 192 	 -1.57 
 44 	 204 	 1.05 
116 	 205 	 0.79 
 63 	 208 	 0.52 
 83 	 209 	 0.79 
188 	 209 	 -1.05 
 73 	 210 	 0.52 
127 	 210 	 -2.09 
114 	 211 	 -2.09 
 84 	 216 	 -2.36 
 44 	 218 	 1.05 
 60 	 218 	 -2.36 
217 	 226 	 -1.05 
249 	 229 	 0.79 
223 	 239 	 -1.05 
 41 	 243 	 -2.62 
213 	 263 	 0.52 
 46 	 264 	 0.00 
 45 	 270 	 -0.79 
------------------------------------------------------------------- 
Bifurcations : 
------------------------------------------------------------------- 
X          Y     Angle 1     Angle 2    Angle 3 
151 	  11 	 3.14 	 	 NaN 	 	 0.00 
138 	  14 	 -2.62 	 	 NaN 	 	 0.00 
192 	  15 	 3.14 	 	 NaN 	 	 -0.52 
201 	  18 	 3.14 	 	 1.05 	 	 -0.52 
 81 	  33 	 -2.36 	 	 0.79 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 72 	  45 	 -2.09 	 	 1.05 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
 89 	  52 	 -2.36 	 	 1.05 	 	 -0.79 
 94 	  57 	 2.36 	 	 -2.09 	 	 0.79 
143 	  57 	 -2.62 	 	 1.57 	 	 0.00 
132 	  63 	 3.14 	 	 1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
142 	  70 	 2.36 	 	 -2.36 	 	 0.00 
136 	  72 	 -2.62 	 	 1.57 	 	 0.00 
148 	  80 	 2.36 	 	 -2.36 	 	 0.00 
142 	  81 	 3.14 	 	 1.05 	 	 -0.52 
 65 	  84 	 -2.62 	 	 -1.05 	 	 0.79 
131 	  86 	 3.14 	 	 -2.09 	 	 0.52 
141 	  92 	 -2.62 	 	 1.57 	 	 0.52 
151 	 102 	 3.14 	 	 -1.05 	 	 0.00 
261 	 102 	 2.36 	 	 -1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
217 	 106 	 2.36 	 	 -1.57 	 	 0.00 
156 	 107 	 3.14 	 	 1.57 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
262 	 121 	 2.62 	 	 -1.05 	 	 0.79 
141 	 130 	 -2.36 	 	 1.05 	 	 -0.79 
263 	 140 	 2.09 	 	 -1.05 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
265 	 150 	 -2.62 	 	 1.05 	 	 -0.79 
259 	 152 	 2.36 	 	 -1.57 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
262 	 158 	 2.36 	 	 0.79 	 	 -0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
259 	 170 	 2.36 	 	 -1.05 	 	 0.52 
109 	 185 	 3.14 	 	 -2.09 	 	 1.05 
162 	 189 	 -2.36 	 	 1.57 	 	 -0.79 
105 	 192 	 3.14 	 	 -2.09 	 	 1.05 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
204 	 200 	 -2.62 	 	 2.09 	 	 -1.05 
258 	 200 	 2.09 	 	 -1.57 	 	 0.00 
203 	 206 	 2.36 	 	 -2.09 	 	 0.79 
212 	 207 	 -2.36 	 	 1.05 	 	 -0.79 
151 	 214 	 3.14 	 	 -2.36 	 	 1.05 
137 	 215 	 -2.36 	 	 2.09 	 	 0.52 
271 	 221 	 -2.62 	 	 2.09 	 	 0.00 
185 	 224 	 3.14 	 	 -2.36 	 	 1.05 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
242 	 232 	 -2.36 	 	 1.57 	 	 -1.05 
 55 	 237 	 2.36 	 	 -2.09 	 	 0.79 
 69 	 237 	 -2.36 	 	 1.57 	 	 0.00 
191 	 237 	 -2.62 	 	 1.05 	 	 -1.05 
 75 	 241 	 2.36 	 	 -1.57 	 	 0.79 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
187 	 244 	 -2.36 	 	 1.57 	 	 0.00 
 62 	 246 	 -2.62 	 	 1.05 	 	 -0.52 
 68 	 250 	 2.62 	 	 -2.09 	 	 0.79 
238 	 255 	 2.09 	 	 -1.05 	 	 0.00 
223 	 256 	 -2.62 	 	 1.05 	 	 -0.52 
 99 	 258 	 -2.62 	 	 1.57 	 	 -0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
186 	 266 	 3.14 	 	 -2.36 	 	 1.05 
196 	 271 	 -2.62 	 	 1.05 	 	 -0.52 
148 	 275 	 -2.36 	 	 0.79 	 	 -0.79 
203 	 276 	 2.62 	 	 -2.09 	 	 0.52 
NaN 	 NaN 	 0.00 	 	 0.00 	 	 0.00 
171 	 283 	 -2.36 	 	 1.05 	 	 0.00 
140 	 284 	 3.14 	 	 1.05 	 	 -0.79 
